Bin	Sequences	Proportion	Patterns	Percent Full
expected_selfprime	206495.5	0.9409597542970672	7690	100.0%
snapback	3876.5	0.01766445509724222	2926	6.990842254611119%
truncated_selfprime	2170.0	0.009888267138144105	1959	1.2903225806451613%
other	1934.0	0.008812861126806773	1690	7.730093071354706%
expected	1741.0	0.00793339773617921	864	100.0%
truncated_right	651.0	0.0029664801414432313	595	0.6912442396313364%
extended	632.0	0.0028799008439203107	665	99.68354430379746%
itr_only	500.0	0.0022784025663926508	91	0.0%
snapback_selfprime	457.0	0.0020824599456828827	487	0.2188183807439825%
truncated_left	372.0	0.0016951315093961322	399	1.2096774193548387%
irregular_payload	346.0	0.0015766545759437144	358	26.011560693641616%
payload_only	141.0	0.0006425095237227275	142	0.0%
doubled_payload	107.0	0.0004875781492080273	112	0.0%
truncated_sp_IPP	16.5	7.518728469095748e-05	18	0.0%
truncated_sp_PPI	12.5	5.696006415981627e-05	14	8.0%
Totals	219452.0	0.9999999999999999	18010


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
expected_selfprime	206495.5	0.94096	7690	1.0
Subclassification	Sequence Count	Repeats	Proportion of expected_selfprime	Linearity	Contains Irregular ITRs	Contains Homopolymer	Contains a Full Payload	Tokenized	Tile Pattern
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1753-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1753-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1753-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1753-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1752-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1752-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1752-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1752-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1752-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1752-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1752-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[5-165](-) Payload[1752-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1751-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1751-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1750-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1750-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1750-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[4-165](-) Payload[1750-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1749-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1749-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1748-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1748-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1748-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1748-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1747-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1747-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1747-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1747-1831](-)
extended	1.0	1	0.0015822784810126582	forward_linear	False	False	True	P AND I AND P AND I	Payload[1747-1831](+) ITR-FLIP[1-141](+) Payload[1-1831](+) ITR-FLIP[1-145](+)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1746-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1746-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1746-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1747-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1746-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1746-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1746-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1746-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I	Payload[1746-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[4-165](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1746-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1752-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1745-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1745-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1745-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1745-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1745-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1745-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1745-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1745-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1744-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1744-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1744-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1744-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1744-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1744-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1744-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1744-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1744-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1744-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1743-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1743-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1743-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-164](-) Payload[1743-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1743-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1743-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1743-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1743-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1742-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[27-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1742-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1742-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1742-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1742-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1742-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1742-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1742-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1742-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1742-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1742-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1742-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1742-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1742-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1742-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1742-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1742-1831](+) ITR-FLIP[1-164](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1742-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1741-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1741-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1741-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1741-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1741-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1741-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1741-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1741-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1734-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1734-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1734-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-161](-) Payload[1734-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1731-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1731-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1729-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1729-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1729-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-139](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1729-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I	Payload[1729-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-145](+)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1724-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1724-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1724-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1724-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1712-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1712-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1712-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1712-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1712-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1712-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1707-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1706-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1706-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1706-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1702-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1702-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1701-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1701-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1700-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1700-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1699-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1699-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1697-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1697-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1697-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1697-1831](-)
extended	1.0	1	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I	Payload[1695-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[49-141](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1695-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1695-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1695-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1695-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1694-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1694-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1693-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1693-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1691-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1691-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1687-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1687-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1686-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1686-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1684-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1684-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1683-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1683-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1680-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[3-165](+) Payload[1687-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1679-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1679-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1669-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1669-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1668-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1668-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1667-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1667-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1663-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1663-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1663-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1663-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1662-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1662-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1652-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1652-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1652-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1652-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1651-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1651-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1651-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1651-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1649-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1651-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1647-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1644-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1640-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1640-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1638-1831](+) ITR-FLIP[1-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1638-1831](-)
extended	1.0	1	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I	Payload[1637-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[53-141](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1637-1831](+) ITR-FLIP[1-165](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](+) Payload[1637-1831](-)
extended	1.0	2	0.0015822784810126582	non_linear	False	False	True	P AND I AND P AND I AND P AND I AND P	Payload[1628-1829](+) ITR-FLIP[4-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-165](-) Payload[1628-1831](-)
