Bin	Sequences	Proportion	Patterns	Percent Full
expected	122202.5	0.9202965674092148	11377	100.0%
truncated	6046.5	0.04553567394152998	3133	0.5457702803274621%
snapback	3442.0	0.02592140737728375	3030	0.11621150493898895%
other	1091.0	0.008216227614356935	1190	46.4711274060495%
truncated_snapback	4.0	3.0123657614507553e-05	5	0.0%
Totals	132786.0	1.0	18735


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
expected	122202.5	0.9203	11377	1.0
Subclassification	Sequence Count	Repeats	Proportion of expected	Linearity	Contains Irregular ITRs	Contains Homopolymer	Contains a Full Payload	Tokenized	Tile Pattern
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[5-1210](+) Payload[1-1210](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[491-1872](-) Payload[479-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[486-1872](-) Payload[300-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[483-1872](-) Payload[483-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[481-1872](-) Payload[583-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[481-1872](-) Payload[493-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[481-1872](-) Payload[483-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[479-1872](-) Payload[489-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[478-1872](-) Payload[478-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[477-1872](-) Payload[476-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[476-1872](-) Payload[477-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[473-1872](-) Payload[558-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[456-1872](-) Payload[396-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[438-1872](-) Payload[438-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	1	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-747](+) Payload[1-747](-) ITR-FLIP[1-165](+) Payload[1-747](+) Payload[1-747](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-665](+) Payload[1-671](-) ITR-FLIP[1-145](+)
snapback	1.0	6	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-65](+) Payload[1-65](-) ITR-FLIP[1-165](+) Payload[1-65](+) Payload[1-65](-) ITR-FLIP[1-165](-) Payload[1-65](+) Payload[1-65](-) ITR-FLIP[1-165](+) Payload[1-65](+) Payload[1-65](-) ITR-FLIP[1-165](-) Payload[1-65](+) Payload[3-62](-) ITR-FLIP[1-165](+) Payload[4-65](+) Payload[1-62](-) ITR-FLIP[1-165](-) Payload[4-65](+) Payload[1-65](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-654](+) Payload[1-641](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-573](+) Payload[1-682](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-498](+) Payload[1-486](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-478](+) Payload[1-414](-) ITR-FLIP[21-165](-)
snapback	1.0	1	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-478](+) Payload[1-412](-) ITR-FLIP[1-165](-) Payload[1-417](+) Payload[1-476](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-477](+) Payload[1-417](-) ITR-FLIP[1-145](+)
snapback	1.0	1	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-42](+) Payload[1-50](-) ITR-FLIP[1-165](-) Payload[1-50](+) Payload[1-42](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-417](+) Payload[1-476](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-40](+) Payload[1-27](-) ITR-FLIP[21-165](-)
snapback	1.0	2	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-291](+) Payload[1-291](-) ITR-FLIP[1-165](+) Payload[1-291](+) Payload[1-291](-) ITR-FLIP[1-165](-) Payload[1-291](+) Payload[1-291](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-288](+) Payload[1-217](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-288](+) Payload[1-217](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-282](+) Payload[1-272](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-21](+) Payload[1-78](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-217](+) Payload[1-288](-) ITR-FLIP[1-145](+)
snapback	1.0	2	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-210](+) Payload[1-151](-) ITR-FLIP[1-165](-) Payload[1-151](+) Payload[1-210](-) ITR-FLIP[1-165](+) Payload[4-210](+) Payload[1-151](-) ITR-FLIP[1-145](+)
snapback	1.0	1	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-210](+) Payload[1-151](-) ITR-FLIP[1-165](+) Payload[1-212](+) Payload[1-151](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-160](+) Payload[1-159](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-159](+) Payload[1-159](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-1561](+) Payload[1-1572](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-151](+) Payload[1-210](-) ITR-FLIP[25-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[4-1050](+) Payload[1-1043](-) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[328-1872](-) Payload[328-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[320-1872](-) Payload[318-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[281-1872](-) Payload[281-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[281-1872](-) Payload[281-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[281-1872](-) Payload[281-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[263-1872](-) Payload[192-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[259-1872](-) Payload[232-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[225-1872](-) Payload[225-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[222-1872](-) Payload[225-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[220-1872](-) Payload[210-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[215-1872](-) Payload[215-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[199-1872](-) Payload[185-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[193-1872](-) Payload[134-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[193-1872](-) Payload[134-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[191-1872](-) Payload[191-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	1	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1837-1872](-) Payload[1826-1872](+) ITR-FLIP[1-165](-) Payload[1826-1872](-) Payload[1837-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1827-1872](-) Payload[1837-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	2	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1824-1872](-) Payload[1827-1872](+) ITR-FLIP[1-165](-) Payload[1-42](+) Payload[1-42](-) ITR-FLIP[1-165](+) Payload[1827-1872](-) Payload[1824-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1823-1872](-) Payload[1809-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1820-1872](-) Payload[1714-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1819-1872](-) Payload[1836-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1819-1872](-) Payload[1804-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	7	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1819-1872](-) Payload[1804-1872](+) ITR-FLIP[1-165](-) Payload[1821-1872](-) Payload[1568-1872](+) ITR-FLIP[1-165](-) Payload[1568-1872](-) Payload[1821-1872](+) ITR-FLIP[1-165](+) Payload[1804-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Payload[1804-1872](+) ITR-FLIP[1-165](-) Payload[1821-1872](-) Payload[1568-1872](+) ITR-FLIP[1-165](+) Payload[1568-1872](-) Payload[1821-1872](+) ITR-FLIP[1-165](+) Payload[1804-1872](-) Payload[1819-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1819-1872](-) Payload[1804-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1818-1872](-) Payload[1816-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1816-1872](-) Payload[1816-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	4	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1816-1872](-) Payload[1816-1872](+) ITR-FLIP[1-165](+) Payload[1816-1872](-) Payload[1816-1872](+) ITR-FLIP[1-165](-) Payload[1816-1872](-) Payload[1816-1872](+) ITR-FLIP[1-165](+) Payload[1816-1872](-) Payload[1816-1872](+) ITR-FLIP[1-165](-) Payload[1816-1872](-) Payload[1816-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1816-1872](-) Payload[1816-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	5	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1815-1872](-) Payload[1758-1872](+) ITR-FLIP[1-165](-) Payload[1758-1872](-) Payload[1815-1872](+) ITR-FLIP[1-165](+) Payload[1815-1872](-) Payload[1758-1872](+) ITR-FLIP[1-165](+) Payload[1758-1872](-) Payload[1815-1872](+) ITR-FLIP[1-165](-) Payload[1815-1872](-) Payload[1758-1872](+) ITR-FLIP[1-165](+) Payload[1758-1872](-) Payload[1815-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1814-1872](-) Payload[1816-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	2	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1813-1872](-) Payload[1816-1872](+) ITR-FLIP[1-165](+) Payload[1816-1872](-) Payload[1813-1872](+) ITR-FLIP[1-165](-) Payload[1816-1872](-) Payload[1813-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	5	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1809-1872](-) Payload[1826-1872](+) ITR-FLIP[1-165](+) Payload[1826-1872](-) Payload[1809-1872](+) ITR-FLIP[1-165](-) Payload[1809-1872](-) Payload[1826-1872](+) ITR-FLIP[1-165](-) Payload[1826-1872](-) Payload[1809-1872](+) ITR-FLIP[1-165](+) Payload[1809-1872](-) Payload[1826-1872](+) ITR-FLIP[1-165](-) Payload[1826-1872](-) Payload[1809-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	8	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-165](-) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-165](+) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](+) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[2-165](+) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](+) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	2	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-165](+) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	5	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](+) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-165](+) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](+) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	4	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](+) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](+) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-165](-) Payload[1819-1872](-) Payload[1805-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1805-1872](-) Payload[1819-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1804-1872](-) Payload[1819-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1795-1872](-) Payload[1717-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	6	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1789-1872](-) Payload[1788-1872](+) ITR-FLIP[1-165](-) Payload[1791-1872](-) Payload[1789-1872](+) ITR-FLIP[1-165](+) Payload[1788-1872](-) Payload[1789-1872](+) ITR-FLIP[1-165](+) Payload[1789-1872](-) Payload[1788-1872](+) ITR-FLIP[1-165](-) Payload[1789-1872](-) Payload[1788-1872](+) ITR-FLIP[1-165](-) Payload[1789-1872](-) Payload[1788-1872](+) ITR-FLIP[1-165](+) Payload[1788-1872](-) Payload[1789-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1779-1872](-) Payload[1821-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1778-1872](-) Payload[1738-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	3	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1773-1872](-) Payload[1725-1872](+) ITR-FLIP[1-165](+) Payload[1725-1872](-) Payload[1773-1872](+) ITR-FLIP[1-165](+) Payload[1773-1872](-) Payload[1725-1872](+) ITR-FLIP[1-165](-) Payload[1725-1872](-) Payload[1773-1872](+) ITR-FLIP[1-142](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1760-1872](-) Payload[1754-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	8	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1760-1872](-) Payload[1754-1872](+) ITR-FLIP[1-165](+) Payload[1760-1872](-) Payload[1754-1872](+) ITR-FLIP[1-165](-) Payload[1754-1872](-) Payload[1760-1872](+) ITR-FLIP[1-165](-) Payload[1754-1872](-) Payload[1760-1872](+) ITR-FLIP[1-165](+) Payload[1757-1872](-) Payload[1757-1872](+) ITR-FLIP[1-165](-) Payload[1760-1872](-) Payload[1754-1872](+) ITR-FLIP[1-165](+) Payload[1760-1872](-) Payload[1754-1872](+) ITR-FLIP[1-165](+) Payload[1754-1872](-) Payload[1760-1872](+) ITR-FLIP[1-165](-) Payload[1754-1872](-) Payload[1760-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1751-1872](-) Payload[1762-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	3	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1732-1872](-) Payload[1732-1872](+) ITR-FLIP[1-165](+) Payload[1732-1872](-) Payload[1732-1872](+) ITR-FLIP[1-165](-) Payload[1732-1872](-) Payload[1732-1872](+) ITR-FLIP[1-165](-) Payload[1732-1872](-) Payload[1732-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	2	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1732-1872](-) Payload[1732-1872](+) ITR-FLIP[1-165](+) Payload[1732-1872](-) Payload[1732-1872](+) ITR-FLIP[1-165](-) Payload[1732-1872](-) Payload[1732-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1726-1872](-) Payload[1851-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1723-1872](-) Payload[1724-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1721-1872](-) Payload[1709-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	2	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1720-1872](-) Payload[1708-1872](+) ITR-FLIP[1-165](-) Payload[1714-1872](-) Payload[1714-1872](+) ITR-FLIP[1-165](+) Payload[1708-1872](-) Payload[1720-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1710-1872](-) Payload[1724-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1709-1872](-) Payload[1695-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1709-1872](-) Payload[1694-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	2	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1709-1871](-) Payload[1694-1872](+) ITR-FLIP[1-165](+) Payload[1392-1872](-) Payload[1392-1872](+) ITR-FLIP[1-165](-) Payload[1694-1872](-) Payload[1709-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1708-1872](-) Payload[1717-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	1	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1706-1872](-) Payload[1712-1872](+) ITR-FLIP[1-165](-) Payload[1712-1872](-) Payload[1706-1872](+) ITR-FLIP[1-145](+)
snapback	1.0	0	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1703-1872](-) Payload[1720-1872](+) ITR-FLIP[21-165](-)
snapback	1.0	1	0.0002905287623474724	non_linear	False	False	False	I AND P AND P AND I AND P AND P AND I	ITR-FLIP[1-145](-) Payload[1695-1872](-) Payload[1709-1872](+) ITR-FLIP[1-165](-) Payload[1695-1872](-) Payload[1709-1872](+) ITR-FLIP[1-145](+)
